0.100000,10.000000,0.4,0.4,0.4,0.38333333333333336,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100000,20.000000,0.4,0.4,0.4,0.38333333333333336,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.500000,20.000000,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4166666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.500000,10.000000,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.38333333333333336,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.500000,3.000000,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.400000,5.000000,0.4,0.4,0.36666666666666664,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300000,10.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200000,3.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300000,20.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.400000,3.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.400000,20.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300000,3.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.500000,15.000000,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.45,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.500000,5.000000,0.4666666666666667,0.43333333333333335,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100000,15.000000,0.4,0.4,0.4,0.38333333333333336,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200000,15.000000,0.4,0.4,0.4,0.38333333333333336,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100000,3.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200000,20.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200000,10.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200000,5.000000,0.4,0.4,0.36666666666666664,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300000,15.000000,0.4,0.4,0.4,0.38333333333333336,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300000,5.000000,0.4,0.4,0.36666666666666664,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100000,5.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.400000,15.000000,0.4,0.4,0.4,0.38333333333333336,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.400000,10.000000,0.4,0.4,0.4,0.35,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
